ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime,patch_rows,patch_cols
sunset1,night,eventCount,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0596,0.0046,0.31,1,1
sunset1,morning,eventCount,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.602,0.4961,0.37,1,1
sunset1,sunrise,eventCount,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.7209,0.6446,0.38,1,1
sunset1,sunset2,eventCount,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.9545,0.9493,0.47,1,1
sunset1,daytime,eventCount,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.4214,0.2182,0.4,1,1
sunset1,night,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0499,0.0025,0.35,1,1
sunset1,night,eventCount,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0491,0.003,27.83,1,1
sunset1,night,eventCount,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.026,0.0005,31.99,1,1
sunset1,morning,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.4867,0.3207,1.72,1,1
sunset1,morning,eventCount,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.3012,0.0976,21.23,1,1
sunset1,morning,eventCount,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.2788,0.0893,25.55,1,1
sunset1,night,eventCount,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0961,0.0114,73.25,1,1
sunset1,sunrise,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.5774,0.4689,0.42,1,1
sunset1,sunrise,eventCount,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.4019,0.1998,26.84,1,1
sunset1,sunrise,eventCount,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.399,0.2047,25.22,1,1
sunset1,sunset2,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.8917,0.871,0.35,1,1
sunset1,sunset2,eventCount,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.7755,0.6735,27.77,1,1
sunset1,sunset2,eventCount,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.6513,0.4965,28.24,1,1
sunset1,daytime,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.2891,0.1192,0.39,1,1
sunset1,daytime,eventCount,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.2563,0.0765,21.93,1,1
sunset1,daytime,eventCount,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.2123,0.0573,25.96,1,1
sunset1,morning,eventCount,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.6244,0.4834,75.93,1,1
sunset1,night,timeSurface,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0793,0.0096,0.42,1,1
sunset1,night,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0315,0.0013,30.83,1,1
sunset1,night,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0248,0.0006,30.46,1,1
sunset1,morning,timeSurface,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.6907,0.6134,0.62,1,1
sunset1,morning,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.2252,0.0573,21.0,1,1
sunset1,morning,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.2366,0.069,26.01,1,1
sunset1,sunrise,eventCount,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.6918,0.5657,67.16,1,1
sunset1,sunrise,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.3438,0.1581,26.5,1,1
sunset1,sunrise,timeSurface,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.7744,0.734,0.44,1,1
sunset1,sunrise,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.3102,0.1292,28.92,1,1
sunset1,sunset2,timeSurface,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.9576,0.9531,0.48,1,1
sunset1,sunset2,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.6982,0.5855,29.46,1,1
sunset1,sunset2,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.5939,0.4233,29.52,1,1
sunset1,daytime,timeSurface,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.4963,0.325,0.37,1,1
sunset1,sunset2,eventCount,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.954,0.934,72.34,1,1
sunset1,daytime,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.1748,0.036,48.64,1,1
sunset1,daytime,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.142,0.02,50.39,1,1
sunset1,night,e2vid,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0235,0.0005,0.37,1,1
sunset1,night,timeSurface,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0491,0.0026,34.73,1,1
sunset1,night,timeSurface,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0197,0.0005,36.49,1,1
sunset1,morning,e2vid,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.7334,0.6656,1.84,1,1
sunset1,daytime,eventCount,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.4518,0.2365,74.7,1,1
sunset1,morning,timeSurface,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.3219,0.1337,24.1,1,1
sunset1,morning,timeSurface,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.3384,0.1312,23.7,1,1
sunset1,sunrise,e2vid,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.8171,0.7853,0.41,1,1
sunset1,sunrise,timeSurface,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.4426,0.2624,23.37,1,1
sunset1,sunset2,e2vid,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.9841,0.9829,0.43,1,1
sunset1,sunrise,timeSurface,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.4094,0.206,24.71,1,1
sunset1,daytime,e2vid,mixvpr,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.6091,0.4817,0.57,1,1
sunset1,night,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0978,0.0096,72.98,1,1
sunset1,sunset2,timeSurface,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.7671,0.6743,49.21,1,1
sunset1,sunset2,timeSurface,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.6695,0.4845,37.73,1,1
sunset1,daytime,timeSurface,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.2758,0.0922,31.71,1,1
sunset1,daytime,timeSurface,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.2384,0.0604,35.88,1,1
sunset1,night,e2vid,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0138,0.0002,34.67,1,1
sunset1,night,e2vid,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0201,0.0002,32.62,1,1
sunset1,morning,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.5281,0.3475,72.72,1,1
sunset1,morning,e2vid,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.4191,0.2468,24.86,1,1
sunset1,morning,e2vid,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.4056,0.2233,25.03,1,1
sunset1,sunrise,e2vid,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.5367,0.3826,20.91,1,1
sunset1,sunrise,e2vid,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.6134,0.5233,24.61,1,1
sunset1,sunset2,e2vid,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.8652,0.8372,24.51,1,1
sunset1,sunset2,e2vid,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.916,0.906,25.4,1,1
sunset1,sunrise,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.6304,0.4961,67.92,1,1
sunset1,daytime,e2vid,netvlad,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.3215,0.1459,21.7,1,1
sunset1,daytime,e2vid,cosplace,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.3098,0.1201,24.61,1,1
sunset1,sunset2,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.9434,0.9193,72.5,1,1
sunset1,daytime,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.3995,0.1845,72.13,1,1
sunset1,night,timeSurface,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0743,0.0067,82.53,1,1
sunset1,morning,timeSurface,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.5695,0.405,75.64,1,1
sunset1,sunrise,timeSurface,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.6786,0.55,73.94,1,1
sunset1,sunset2,timeSurface,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.9395,0.9116,65.32,1,1
sunset1,daytime,timeSurface,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.5259,0.3517,87.24,1,1
sunset1,night,e2vid,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2383,2559,0.0369,0.0008,72.58,1,1
sunset1,morning,e2vid,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2367,2559,0.6455,0.5452,75.95,1,1
sunset1,sunrise,e2vid,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2411,2559,0.7827,0.7348,73.66,1,1
sunset1,sunset2,e2vid,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2263,2559,0.9832,0.9808,64.16,1,1
sunset1,daytime,e2vid,megaloc,1,timebin,fixed,,0.25,25,frame,modified,2563,2559,0.6645,0.5095,74.54,1,1
sunset1,night,eventCount,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.0525,0.003,67.84,2,3
sunset1,night,eventCount,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.0621,0.0038,0.48,2,3
sunset1,night,eventCount,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.0176,0.0003,131.76,2,3
sunset1,morning,eventCount,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.6008,0.3575,63.79,2,3
sunset1,night,eventCount,megaloc,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.0466,0.0025,179.39,2,3
sunset1,morning,eventCount,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.7698,0.6651,0.6,2,3
sunset1,sunrise,eventCount,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.5765,0.3721,65.54,2,3
sunset1,morning,eventCount,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.4221,0.196,132.06,2,3
sunset1,sunset2,eventCount,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2263,2559,0.9253,0.8997,65.92,2,3
sunset1,sunrise,eventCount,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.7868,0.7421,0.64,2,3
sunset1,morning,eventCount,megaloc,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.597,0.4197,184.16,2,3
sunset1,daytime,eventCount,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2563,2559,0.4518,0.2175,70.89,2,3
sunset1,sunrise,eventCount,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.5093,0.3281,138.89,2,3
sunset1,sunset2,eventCount,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2263,2559,0.973,0.9718,0.59,2,3
sunset1,night,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.018,0.0003,65.1,2,3
sunset1,morning,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.4305,0.1906,67.56,2,3
sunset1,sunrise,eventCount,megaloc,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.555,0.3926,169.49,2,3
sunset1,sunset2,eventCount,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2263,2559,0.7923,0.74,135.16,2,3
sunset1,daytime,eventCount,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2563,2559,0.5096,0.3102,0.61,2,3
sunset1,sunrise,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.4985,0.284,75.01,2,3
sunset1,sunset2,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2263,2559,0.8939,0.8618,60.64,2,3
sunset1,night,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.0315,0.0009,0.77,2,3
sunset1,daytime,eventCount,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2563,2559,0.295,0.1089,158.25,2,3
sunset1,sunset2,eventCount,megaloc,1,timebin,fixed,,0.25,25,patch,modified,2263,2559,0.9059,0.875,171.79,2,3
sunset1,daytime,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2563,2559,0.3445,0.1236,73.19,2,3
sunset1,morning,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.6016,0.4071,0.92,2,3
sunset1,night,timeSurface,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.0436,0.0021,64.49,2,3
sunset1,night,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.013,0.0001,139.2,2,3
sunset1,morning,timeSurface,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.6692,0.4922,64.24,2,3
sunset1,sunrise,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.6408,0.4864,0.78,2,3
sunset1,daytime,eventCount,megaloc,1,timebin,fixed,,0.25,25,patch,modified,2563,2559,0.3761,0.1575,193.3,2,3
sunset1,sunrise,timeSurface,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.6454,0.5043,75.56,2,3
sunset1,morning,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.4136,0.2289,134.42,2,3
sunset1,sunset2,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2263,2559,0.954,0.9468,0.75,2,3
sunset1,sunset2,timeSurface,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2263,2559,0.9412,0.928,67.13,2,3
sunset1,daytime,timeSurface,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2563,2559,0.5404,0.3089,69.49,2,3
sunset1,night,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.0294,0.0013,188.03,2,3
sunset1,daytime,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2563,2559,0.3991,0.1993,0.97,2,3
sunset1,sunrise,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.5093,0.3491,134.12,2,3
sunset1,night,e2vid,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.0273,0.0007,86.17,2,3
sunset1,morning,e2vid,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.6219,0.5037,65.47,2,3
sunset1,night,timeSurface,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.0579,0.003,0.65,2,3
sunset1,sunset2,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2263,2559,0.795,0.7202,143.87,2,3
sunset1,morning,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.3549,0.1652,173.23,2,3
sunset1,sunrise,e2vid,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.6972,0.5983,64.3,2,3
sunset1,morning,timeSurface,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.7947,0.7074,0.79,2,3
sunset1,sunset2,e2vid,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2263,2559,0.9624,0.9589,75.48,2,3
sunset1,daytime,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2563,2559,0.2321,0.0618,129.41,2,3
sunset1,daytime,e2vid,netvlad,1,timebin,fixed,,0.25,25,patch,modified,2563,2559,0.4401,0.2456,71.27,2,3
sunset1,sunrise,timeSurface,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.7997,0.7597,0.78,2,3
sunset1,sunrise,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.3737,0.183,175.48,2,3
sunset1,night,timeSurface,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.026,0.0009,154.86,2,3
sunset1,sunset2,timeSurface,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2263,2559,0.9717,0.9702,0.76,2,3
sunset1,sunset2,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.25,25,patch,modified,2263,2559,0.8228,0.7487,166.31,2,3
sunset1,daytime,timeSurface,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2563,2559,0.5724,0.3761,0.8,2,3
sunset1,morning,timeSurface,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.5771,0.3814,131.57,2,3
sunset1,night,e2vid,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.0302,0.0008,0.65,2,3
sunset1,daytime,eventCount_noPolarity,megaloc,1,timebin,fixed,,0.25,25,patch,modified,2563,2559,0.2692,0.0813,183.38,2,3
sunset1,sunrise,timeSurface,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.5989,0.4563,147.36,2,3
sunset1,morning,e2vid,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.782,0.6456,0.94,2,3
sunset1,night,timeSurface,megaloc,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.0327,0.0016,168.11,2,3
sunset1,sunset2,timeSurface,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2263,2559,0.8851,0.8531,151.8,2,3
sunset1,sunrise,e2vid,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.8034,0.7187,0.97,2,3
sunset1,sunset2,e2vid,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2263,2559,0.9903,0.9891,2.12,2,3
sunset1,morning,timeSurface,megaloc,1,timebin,fixed,,0.25,25,patch,modified,2367,2559,0.572,0.3793,159.1,2,3
sunset1,daytime,timeSurface,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2563,2559,0.3539,0.1537,152.29,2,3
sunset1,daytime,e2vid,mixvpr,1,timebin,fixed,,0.25,25,patch,modified,2563,2559,0.6293,0.4232,0.79,2,3
sunset1,night,e2vid,cosplace,1,timebin,fixed,,0.25,25,patch,modified,2383,2559,0.0172,0.0006,158.55,2,3
sunset1,sunrise,timeSurface,megaloc,1,timebin,fixed,,0.25,25,patch,modified,2411,2559,0.6197,0.4616,199.37,2,3
