ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime,patch_rows,patch_cols
sunset1,night,eventCount,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.0626,0.0054,1.04,1,1
sunset1,morning,eventCount,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.6287,0.5319,1.18,1,1
sunset1,sunrise,eventCount,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,6028,6395,0.7425,0.6957,1.27,1,1
sunset1,sunset2,eventCount,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,5659,6395,0.9551,0.948,1.16,1,1
sunset1,daytime,eventCount,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,6407,6395,0.4573,0.2808,1.18,1,1
sunset1,night,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.049,0.0026,1.05,1,1
sunset1,morning,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.4979,0.2986,1.93,1,1
sunset1,sunrise,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,6028,6395,0.651,0.4992,1.39,1,1
sunset1,sunset2,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,5659,6395,0.9161,0.9009,1.11,1,1
sunset1,daytime,eventCount_noPolarity,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,6407,6395,0.3535,0.1784,1.25,1,1
sunset1,night,timeSurface,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.067,0.0072,0.96,1,1
sunset1,morning,timeSurface,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.6657,0.5843,1.24,1,1
sunset1,sunrise,timeSurface,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,6028,6395,0.7769,0.7451,1.22,1,1
sunset1,sunset2,timeSurface,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,5659,6395,0.9691,0.9654,1.29,1,1
sunset1,daytime,timeSurface,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,6407,6395,0.4957,0.3258,1.22,1,1
sunset1,night,e2vid,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.0203,0.0003,1.04,1,1
sunset1,morning,e2vid,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.7708,0.7104,1.49,1,1
sunset1,sunrise,e2vid,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,6028,6395,0.8646,0.8368,2.79,1,1
sunset1,sunset2,e2vid,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,5659,6395,0.9898,0.9891,2.9,1,1
sunset1,daytime,e2vid,mixvpr,1,timebin,fixed,,0.1,25,frame,modified,6407,6395,0.6468,0.5081,1.17,1,1
sunset1,night,eventCount,netvlad,1,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.0463,0.0023,62.9,1,1
sunset1,night,eventCount,cosplace,1,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.0255,0.0006,74.21,1,1
sunset1,morning,eventCount,netvlad,1,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.3035,0.0935,58.0,1,1
sunset1,morning,eventCount,cosplace,1,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.2631,0.0655,62.08,1,1
sunset1,night,eventCount,megaloc,1,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.1094,0.0141,169.2,1,1
sunset1,sunrise,eventCount,netvlad,1,timebin,fixed,,0.1,25,frame,modified,6028,6395,0.4491,0.2484,60.84,1,1
sunset1,sunrise,eventCount,cosplace,1,timebin,fixed,,0.1,25,frame,modified,6028,6395,0.3923,0.1806,66.27,1,1
sunset1,sunset2,eventCount,netvlad,1,timebin,fixed,,0.1,25,frame,modified,5659,6395,0.7998,0.7092,53.92,1,1
sunset1,sunset2,eventCount,cosplace,1,timebin,fixed,,0.1,25,frame,modified,5659,6395,0.5992,0.4092,65.66,1,1
sunset1,morning,eventCount,megaloc,1,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.6561,0.5561,158.59,1,1
sunset1,daytime,eventCount,netvlad,1,timebin,fixed,,0.1,25,frame,modified,6407,6395,0.2763,0.0911,81.75,1,1
sunset1,daytime,eventCount,cosplace,1,timebin,fixed,,0.1,25,frame,modified,6407,6395,0.2009,0.0408,66.39,1,1
sunset1,night,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.0186,0.0002,70.37,1,1
sunset1,night,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.1,25,frame,modified,5959,6395,0.0285,0.0009,75.44,1,1
sunset1,sunrise,eventCount,megaloc,1,timebin,fixed,,0.1,25,frame,modified,6028,6395,0.7283,0.6643,161.15,1,1
sunset1,morning,eventCount_noPolarity,netvlad,1,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.2248,0.0483,56.62,1,1
sunset1,morning,eventCount_noPolarity,cosplace,1,timebin,fixed,,0.1,25,frame,modified,5917,6395,0.217,0.0513,75.42,1,1
