ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime,patch_rows,patch_cols
R0_FA0,R0_FS0,eventCount,mixvpr,1,countbin,fixed,300000,,25,patch,modified,13613,14161,0.8416,,796.19,0,0
R0_FA0,R0_FS0,eventCount,cosplace,1,countbin,fixed,300000,,25,patch,modified,13613,14161,0.6456,,857.53,0,0
R0_FA0,R0_FN0,eventCount,mixvpr,1,countbin,fixed,300000,,25,patch,modified,6424,14161,0.1283,,479.65,0,0
R0_FA0,R0_FS0,eventCount,netvlad,1,countbin,fixed,300000,,25,patch,modified,13613,14161,0.7735,,558.44,0,0
R0_FA0,R0_FS0,eventCount,megaloc,1,countbin,fixed,300000,,25,patch,modified,13613,14161,0.8559,,1531.9,0,0
R0_FA0,R0_FN0,eventCount,cosplace,1,countbin,fixed,300000,,25,patch,modified,6424,14161,0.0445,,494.9,0,0
R0_FN0,R0_FS0,eventCount,mixvpr,1,countbin,fixed,300000,,25,patch,modified,13613,6424,0.1333,,600.52,0,0
R0_FA0,R0_FN0,eventCount,netvlad,1,countbin,fixed,300000,,25,patch,modified,6424,14161,0.0974,,335.93,0,0
R0_FN0,R0_FS0,eventCount,netvlad,1,countbin,fixed,300000,,25,patch,modified,13613,6424,0.0979,,393.42,0,0
R0_RA0,R0_RN0,eventCount,mixvpr,1,countbin,fixed,300000,,25,patch,modified,6234,14050,0.0932,,520.69,0,0
R0_FN0,R0_FS0,eventCount,cosplace,1,countbin,fixed,300000,,25,patch,modified,13613,6424,0.1142,,682.57,0,0
R0_RA0,R0_RN0,eventCount,netvlad,1,countbin,fixed,300000,,25,patch,modified,6234,14050,0.0687,,349.9,0,0
R0_FA0,R0_FN0,eventCount,megaloc,1,countbin,fixed,300000,,25,patch,modified,6424,14161,0.1787,,1079.59,0,0
R0_RS0,R0_RN0,eventCount,mixvpr,1,countbin,fixed,300000,,25,patch,modified,6234,12881,0.119,,456.54,0,0
R0_RA0,R0_RN0,eventCount,cosplace,1,countbin,fixed,300000,,25,patch,modified,6234,14050,0.022,,503.92,0,0
R0_RS0,R0_RN0,eventCount,netvlad,1,countbin,fixed,300000,,25,patch,modified,6234,12881,0.0815,,320.46,0,0
R0_RS0,R0_RN0,eventCount,cosplace,1,countbin,fixed,300000,,25,patch,modified,6234,12881,0.0313,,486.77,0,0
R0_FA0,R0_FS0,eventCount_noPolarity,netvlad,1,countbin,fixed,300000,,25,patch,modified,13613,14161,0.6742,,554.05,0,0
R0_FA0,R0_FS0,eventCount_noPolarity,mixvpr,1,countbin,fixed,300000,,25,patch,modified,13613,14161,0.8,,829.55,0,0
R0_FA0,R0_FN0,eventCount_noPolarity,netvlad,1,countbin,fixed,300000,,25,patch,modified,6424,14161,0.0445,,344.13,0,0
R0_FN0,R0_FS0,eventCount,megaloc,1,countbin,fixed,300000,,25,patch,modified,13613,6424,0.1819,,1331.06,0,0
R0_FA0,R0_FN0,eventCount_noPolarity,mixvpr,1,countbin,fixed,300000,,25,patch,modified,6424,14161,0.0534,,496.61,0,0
R0_FN0,R0_FS0,eventCount_noPolarity,netvlad,1,countbin,fixed,300000,,25,patch,modified,13613,6424,0.0824,,386.27,0,0
R0_FA0,R0_FS0,eventCount_noPolarity,cosplace,1,countbin,fixed,300000,,25,patch,modified,13613,14161,0.5564,,867.17,0,0
R0_RA0,R0_RN0,eventCount_noPolarity,netvlad,1,countbin,fixed,300000,,25,patch,modified,6234,14050,0.0334,,362.45,0,0
R0_FN0,R0_FS0,eventCount_noPolarity,mixvpr,1,countbin,fixed,300000,,25,patch,modified,13613,6424,0.1221,,600.3,0,0
R0_FA0,R0_FN0,eventCount_noPolarity,cosplace,1,countbin,fixed,300000,,25,patch,modified,6424,14161,0.0472,,543.76,0,0
R0_RS0,R0_RN0,eventCount_noPolarity,netvlad,1,countbin,fixed,300000,,25,patch,modified,6234,12881,0.0484,,305.67,0,0
