ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime,patch_rows,patch_cols
sunset1,night,eventCount,netvlad,1,countbin,fixed,100000,,25,patch,modified,3721,5368,0.0333,,146.12,0,0
sunset1,night,eventCount,mixvpr,1,countbin,fixed,100000,,25,patch,modified,3721,5368,0.043,,199.02,0,0
sunset1,night,eventCount,cosplace,1,countbin,fixed,100000,,25,patch,modified,3721,5368,0.0145,,212.88,0,0
sunset1,morning,eventCount,netvlad,1,countbin,fixed,100000,,25,patch,modified,3717,5368,0.6764,,129.96,0,0
sunset1,night,eventCount,megaloc,1,countbin,fixed,100000,,25,patch,modified,3721,5368,0.0271,,288.02,0,0
sunset1,morning,eventCount,mixvpr,1,countbin,fixed,100000,,25,patch,modified,3717,5368,0.7931,,183.75,0,0
sunset1,sunrise,eventCount,netvlad,1,countbin,fixed,100000,,25,patch,modified,4948,5368,0.6894,,130.38,0,0
sunset1,morning,eventCount,cosplace,1,countbin,fixed,100000,,25,patch,modified,3717,5368,0.4899,,197.01,0,0
sunset1,morning,eventCount,megaloc,1,countbin,fixed,100000,,25,patch,modified,3717,5368,0.5612,,267.22,0,0
sunset1,sunset2,eventCount,netvlad,1,countbin,fixed,100000,,25,patch,modified,7076,5368,0.8768,,183.07,0,0
sunset1,sunrise,eventCount,mixvpr,1,countbin,fixed,100000,,25,patch,modified,4948,5368,0.8242,,227.51,0,0
sunset1,sunrise,eventCount,cosplace,1,countbin,fixed,100000,,25,patch,modified,4948,5368,0.5699,,247.09,0,0
sunset1,daytime,eventCount,netvlad,1,countbin,fixed,100000,,25,patch,modified,6775,5368,0.4229,,191.22,0,0
sunset1,sunrise,eventCount,megaloc,1,countbin,fixed,100000,,25,patch,modified,4948,5368,0.6075,,325.87,0,0
sunset1,night,eventCount_noPolarity,netvlad,1,countbin,fixed,100000,,25,patch,modified,3721,5368,0.0207,,120.43,0,0
sunset1,sunset2,eventCount,mixvpr,1,countbin,fixed,100000,,25,patch,modified,7076,5368,0.9182,,301.07,0,0
sunset1,sunset2,eventCount,cosplace,1,countbin,fixed,100000,,25,patch,modified,7076,5368,0.7771,,327.81,0,0
sunset1,morning,eventCount_noPolarity,netvlad,1,countbin,fixed,100000,,25,patch,modified,3717,5368,0.5031,,107.24,0,0
sunset1,sunrise,eventCount_noPolarity,netvlad,1,countbin,fixed,100000,,25,patch,modified,4948,5368,0.5825,,126.79,0,0
sunset1,daytime,eventCount,mixvpr,1,countbin,fixed,100000,,25,patch,modified,6775,5368,0.485,,295.05,0,0
sunset1,daytime,eventCount,cosplace,1,countbin,fixed,100000,,25,patch,modified,6775,5368,0.2756,,317.39,0,0
sunset1,sunset2,eventCount,megaloc,1,countbin,fixed,100000,,25,patch,modified,7076,5368,0.8599,,426.78,0,0
sunset1,sunset2,eventCount_noPolarity,netvlad,1,countbin,fixed,100000,,25,patch,modified,7076,5368,0.8563,,218.78,0,0
sunset1,night,eventCount_noPolarity,mixvpr,1,countbin,fixed,100000,,25,patch,modified,3721,5368,0.0236,,183.38,0,0
sunset1,night,eventCount,anyloc-urban,1,countbin,fixed,100000,,25,patch,modified,3721,5368,0.0411,,1467.2,0,0
sunset1,night,eventCount_noPolarity,cosplace,1,countbin,fixed,100000,,25,patch,modified,3721,5368,0.0134,,197.88,0,0
sunset1,daytime,eventCount_noPolarity,netvlad,1,countbin,fixed,100000,,25,patch,modified,6775,5368,0.3286,,208.06,0,0
sunset1,morning,eventCount_noPolarity,mixvpr,1,countbin,fixed,100000,,25,patch,modified,3717,5368,0.6742,,183.96,0,0
sunset1,night,timeSurface,netvlad,1,countbin,fixed,100000,,25,patch,modified,3721,5368,0.0349,,113.3,0,0
sunset1,morning,eventCount_noPolarity,cosplace,1,countbin,fixed,100000,,25,patch,modified,3717,5368,0.4942,,194.4,0,0
sunset1,daytime,eventCount,megaloc,1,countbin,fixed,100000,,25,patch,modified,6775,5368,0.39,,414.77,0,0
sunset1,sunrise,eventCount_noPolarity,mixvpr,1,countbin,fixed,100000,,25,patch,modified,4948,5368,0.7134,,223.16,0,0
sunset1,morning,timeSurface,netvlad,1,countbin,fixed,100000,,25,patch,modified,3717,5368,0.6952,,146.0,0,0
sunset1,sunrise,eventCount_noPolarity,cosplace,1,countbin,fixed,100000,,25,patch,modified,4948,5368,0.5311,,243.65,0,0
sunset1,sunrise,timeSurface,netvlad,1,countbin,fixed,100000,,25,patch,modified,4948,5368,0.7017,,157.92,0,0
sunset1,night,eventCount_noPolarity,megaloc,1,countbin,fixed,100000,,25,patch,modified,3721,5368,0.0145,,267.07,0,0
sunset1,sunset2,eventCount_noPolarity,mixvpr,1,countbin,fixed,100000,,25,patch,modified,7076,5368,0.9105,,297.43,0,0
