ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime,patch_rows,patch_cols
sunset1,night,eventCount,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,595,639,0.0319,0.0011,0.21,1,1
sunset1,morning,eventCount,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,591,639,0.4975,0.38,0.1,1,1
sunset1,sunrise,eventCount,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,602,639,0.6262,0.5455,0.14,1,1
sunset1,sunset2,eventCount,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,565,639,0.9062,0.8935,0.11,1,1
sunset1,daytime,eventCount,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,640,639,0.3,0.1047,0.25,1,1
sunset1,night,eventCount_noPolarity,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,595,639,0.0353,0.0012,0.12,1,1
sunset1,morning,eventCount_noPolarity,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,591,639,0.4044,0.2655,0.09,1,1
sunset1,sunrise,eventCount_noPolarity,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,602,639,0.4767,0.3673,0.12,1,1
sunset1,sunset2,eventCount_noPolarity,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,565,639,0.8053,0.7635,0.13,1,1
sunset1,daytime,eventCount_noPolarity,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,640,639,0.1703,0.028,0.09,1,1
sunset1,night,timeSurface,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,595,639,0.0706,0.0086,0.08,1,1
sunset1,morning,timeSurface,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,591,639,0.5838,0.4634,0.1,1,1
sunset1,sunrise,timeSurface,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,602,639,0.6561,0.5827,0.15,1,1
sunset1,sunset2,timeSurface,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,565,639,0.9097,0.8924,0.19,1,1
sunset1,daytime,timeSurface,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,640,639,0.4031,0.2191,0.09,1,1
sunset1,night,e2vid,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,595,639,0.0303,0.0022,0.11,1,1
sunset1,morning,e2vid,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,591,639,0.5381,0.4257,0.11,1,1
sunset1,sunrise,e2vid,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,602,639,0.6379,0.5773,0.29,1,1
sunset1,sunset2,e2vid,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,565,639,0.9504,0.944,0.12,1,1
sunset1,daytime,e2vid,mixvpr,1,timebin,fixed,,1.0,25,frame,modified,640,639,0.4437,0.2675,0.36,1,1
sunset1,night,eventCount,cosplace,1,timebin,fixed,,1.0,25,frame,modified,595,639,0.0252,0.0009,19.71,1,1
sunset1,night,eventCount,netvlad,1,timebin,fixed,,1.0,25,frame,modified,595,639,0.037,0.0013,17.8,1,1
sunset1,night,eventCount,megaloc,1,timebin,fixed,,1.0,25,frame,modified,595,639,0.0824,0.0079,28.53,1,1
sunset1,morning,eventCount,cosplace,1,timebin,fixed,,1.0,25,frame,modified,591,639,0.2335,0.0649,9.29,1,1
sunset1,morning,eventCount,netvlad,1,timebin,fixed,,1.0,25,frame,modified,591,639,0.286,0.0968,18.49,1,1
sunset1,sunrise,eventCount,cosplace,1,timebin,fixed,,1.0,25,frame,modified,602,639,0.3422,0.184,12.78,1,1
sunset1,morning,eventCount,megaloc,1,timebin,fixed,,1.0,25,frame,modified,591,639,0.4264,0.2124,21.05,1,1
sunset1,sunrise,eventCount,netvlad,1,timebin,fixed,,1.0,25,frame,modified,602,639,0.3239,0.1693,11.23,1,1
sunset1,sunset2,eventCount,cosplace,1,timebin,fixed,,1.0,25,frame,modified,565,639,0.6336,0.5165,9.57,1,1
sunset1,daytime,eventCount,cosplace,1,timebin,fixed,,1.0,25,frame,modified,640,639,0.1859,0.0466,7.6,1,1
sunset1,sunrise,eventCount,megaloc,1,timebin,fixed,,1.0,25,frame,modified,602,639,0.5066,0.2942,19.72,1,1
sunset1,night,eventCount_noPolarity,cosplace,1,timebin,fixed,,1.0,25,frame,modified,595,639,0.0084,0.0001,10.83,1,1
sunset1,morning,eventCount_noPolarity,cosplace,1,timebin,fixed,,1.0,25,frame,modified,591,639,0.198,0.054,10.49,1,1
sunset1,sunset2,eventCount,megaloc,1,timebin,fixed,,1.0,25,frame,modified,565,639,0.7664,0.6671,21.56,1,1
sunset1,sunrise,eventCount_noPolarity,cosplace,1,timebin,fixed,,1.0,25,frame,modified,602,639,0.2824,0.117,7.64,1,1
sunset1,sunset2,eventCount,netvlad,1,timebin,fixed,,1.0,25,frame,modified,565,639,0.6991,0.6075,48.71,1,1
sunset1,daytime,eventCount,netvlad,1,timebin,fixed,,1.0,25,frame,modified,640,639,0.2062,0.0557,9.59,1,1
sunset1,sunset2,eventCount_noPolarity,cosplace,1,timebin,fixed,,1.0,25,frame,modified,565,639,0.6425,0.5072,10.12,1,1
sunset1,daytime,eventCount,megaloc,1,timebin,fixed,,1.0,25,frame,modified,640,639,0.2344,0.0562,23.88,1,1
sunset1,night,eventCount_noPolarity,netvlad,1,timebin,fixed,,1.0,25,frame,modified,595,639,0.0252,0.0005,10.06,1,1
