ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime,patch_rows,patch_cols
sunset1,night,eventCount,mixvpr,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.0403,,59.89,0,0
sunset1,morning,eventCount,mixvpr,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.7926,,46.06,0,0
sunset1,sunrise,eventCount,mixvpr,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.7958,,55.71,0,0
sunset1,night,eventCount,megaloc,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.033,,74.6,0,0
sunset1,sunset2,eventCount,mixvpr,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.9114,,74.92,0,0
sunset1,morning,eventCount,megaloc,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.5432,,72.02,0,0
sunset1,night,eventCount,cosplace,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.0185,,48.39,0,0
sunset1,morning,eventCount,cosplace,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.5093,,41.58,0,0
sunset1,daytime,eventCount,mixvpr,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.4143,,83.07,0,0
sunset1,sunrise,eventCount,megaloc,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.54,,91.53,0,0
sunset1,sunrise,eventCount,cosplace,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.54,,50.68,0,0
sunset1,night,eventCount_noPolarity,mixvpr,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.021,,47.02,0,0
sunset1,morning,eventCount_noPolarity,mixvpr,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.682,,51.5,0,0
sunset1,sunset2,eventCount,cosplace,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.7991,,69.91,0,0
sunset1,night,eventCount,netvlad,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.033,,44.32,0,0
sunset1,sunset2,eventCount,megaloc,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.8321,,110.27,0,0
sunset1,sunrise,eventCount_noPolarity,mixvpr,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.6939,,57.19,0,0
sunset1,morning,eventCount,netvlad,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.6546,,54.3,0,0
sunset1,daytime,eventCount,cosplace,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.2169,,69.35,0,0
sunset1,sunrise,eventCount,netvlad,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.6273,,56.02,0,0
sunset1,night,eventCount_noPolarity,cosplace,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.0145,,54.4,0,0
sunset1,sunset2,eventCount_noPolarity,mixvpr,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.8936,,75.68,0,0
sunset1,daytime,eventCount,megaloc,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.3289,,121.29,0,0
sunset1,morning,eventCount_noPolarity,cosplace,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.519,,65.71,0,0
sunset1,daytime,eventCount_noPolarity,mixvpr,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.2926,,69.72,0,0
sunset1,sunset2,eventCount,netvlad,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.8622,,78.19,0,0
sunset1,night,eventCount_noPolarity,megaloc,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.0153,,70.78,0,0
sunset1,sunrise,eventCount_noPolarity,cosplace,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.5606,,65.32,0,0
sunset1,night,timeSurface,mixvpr,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.0435,,44.07,0,0
sunset1,daytime,eventCount,netvlad,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.3758,,61.57,0,0
sunset1,morning,eventCount_noPolarity,megaloc,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.3697,,74.77,0,0
sunset1,morning,timeSurface,mixvpr,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.7918,,55.45,0,0
sunset1,sunset2,eventCount_noPolarity,cosplace,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.7613,,76.99,0,0
sunset1,night,eventCount_noPolarity,netvlad,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.0137,,54.91,0,0
sunset1,sunrise,eventCount_noPolarity,megaloc,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.3776,,85.04,0,0
sunset1,morning,eventCount_noPolarity,netvlad,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.5125,,48.31,0,0
sunset1,sunrise,timeSurface,mixvpr,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.7927,,56.08,0,0
sunset1,daytime,eventCount_noPolarity,cosplace,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.1718,,73.05,0,0
sunset1,sunrise,eventCount_noPolarity,netvlad,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.5285,,49.38,0,0
sunset1,night,timeSurface,cosplace,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.021,,42.24,0,0
sunset1,sunset2,timeSurface,mixvpr,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.9114,,82.03,0,0
sunset1,morning,timeSurface,cosplace,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.5738,,42.55,0,0
sunset1,sunset2,eventCount_noPolarity,megaloc,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.7287,,127.38,0,0
sunset1,sunset2,eventCount_noPolarity,netvlad,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.8215,,59.63,0,0
sunset1,sunrise,timeSurface,cosplace,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.617,,54.73,0,0
sunset1,daytime,eventCount_noPolarity,netvlad,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.2514,,63.91,0,0
sunset1,daytime,timeSurface,mixvpr,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.4807,,104.8,0,0
sunset1,daytime,eventCount_noPolarity,megaloc,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.1965,,106.96,0,0
sunset1,night,timeSurface,netvlad,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.0363,,39.65,0,0
sunset1,sunset2,timeSurface,cosplace,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.8084,,71.49,0,0
sunset1,night,e2vid,mixvpr,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.025,,46.42,0,0
sunset1,morning,timeSurface,netvlad,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.6699,,48.41,0,0
sunset1,night,timeSurface,megaloc,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.0274,,70.37,0,0
sunset1,morning,e2vid,mixvpr,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.7207,,66.63,0,0
sunset1,sunrise,timeSurface,netvlad,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.6582,,46.19,0,0
sunset1,daytime,timeSurface,cosplace,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.2851,,105.85,0,0
sunset1,sunrise,e2vid,mixvpr,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.7958,,54.0,0,0
sunset1,morning,timeSurface,megaloc,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.5278,,73.59,0,0
sunset1,sunset2,timeSurface,netvlad,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.8673,,60.16,0,0
sunset1,night,e2vid,cosplace,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.0032,,47.29,0,0
sunset1,sunset2,e2vid,mixvpr,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.9228,,75.23,0,0
sunset1,morning,e2vid,cosplace,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.4181,,61.99,0,0
sunset1,sunrise,timeSurface,megaloc,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.5897,,84.41,0,0
sunset1,daytime,timeSurface,netvlad,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.4675,,72.47,0,0
sunset1,night,e2vid,netvlad,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.0056,,42.62,0,0
sunset1,sunrise,e2vid,cosplace,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.5533,,56.29,0,0
sunset1,daytime,e2vid,mixvpr,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.6034,,68.99,0,0
sunset1,morning,e2vid,netvlad,1,countbin,fixed,300000,,25,patch,modified,1239,1790,0.4512,,45.15,0,0
sunset1,sunset2,timeSurface,megaloc,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.8359,,113.94,0,0
sunset1,sunset2,e2vid,cosplace,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.8444,,97.11,0,0
sunset1,sunrise,e2vid,netvlad,1,countbin,fixed,300000,,25,patch,modified,1650,1790,0.643,,58.62,0,0
sunset1,daytime,timeSurface,megaloc,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.3665,,105.42,0,0
sunset1,sunset2,e2vid,netvlad,1,countbin,fixed,300000,,25,patch,modified,2359,1790,0.8932,,61.75,0,0
sunset1,daytime,e2vid,cosplace,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.3099,,72.1,0,0
sunset1,daytime,e2vid,netvlad,1,countbin,fixed,300000,,25,patch,modified,2259,1790,0.4135,,55.89,0,0
sunset1,night,e2vid,megaloc,1,countbin,fixed,300000,,25,patch,modified,1241,1790,0.0185,,71.48,0,0
