ref_seq,qry_seq,reconstruction_name,vpr_method,seq_len,bin_type,binning_strategy,events_per_bin,time_res,positive_dist_thresh,patch_or_frame,seq_match_type,num_qry_frames,num_ref_frames,recall_at_1,auc,runtime
sunset1,night,eventCount,mixvpr,1,timebin,adaptive,,,25,frame,modified,4790,5041,0.0912,,0.17
sunset1,morning,eventCount,mixvpr,1,timebin,adaptive,,,25,frame,modified,4823,5041,0.6110,,0.17
sunset1,sunrise,eventCount,mixvpr,1,timebin,adaptive,,,25,frame,modified,5123,5041,0.6533,,0.24
sunset1,sunset2,eventCount,mixvpr,1,timebin,adaptive,,,25,frame,modified,4405,5041,0.6597,,0.16
sunset1,daytime,eventCount,mixvpr,1,timebin,adaptive,,,25,frame,modified,4993,5041,0.4528,,0.21
sunset1,night,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,frame,modified,4790,5041,0.0871,,0.19
sunset1,morning,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,frame,modified,4823,5041,0.5308,,0.21
sunset1,sunrise,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,frame,modified,5123,5041,0.5378,,0.31
sunset1,sunset2,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,frame,modified,4405,5041,0.6234,,0.17
sunset1,daytime,eventCount_noPolarity,mixvpr,1,timebin,adaptive,,,25,frame,modified,4993,5041,0.3958,,0.20
sunset1,night,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,4790,5041,0.1474,,0.23
sunset1,morning,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,4823,5041,0.6477,,0.17
sunset1,sunrise,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,5123,5041,0.6961,,0.20
sunset1,sunset2,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,4405,5041,0.6717,,0.25
sunset1,daytime,timeSurface,mixvpr,1,timebin,adaptive,,,25,frame,modified,4993,5041,0.5059,,0.22
sunset1,night,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,4790,5041,0.0779,,0.17
sunset1,morning,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,4823,5041,0.6595,,0.22
sunset1,sunrise,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,5123,5041,0.7172,,0.21
sunset1,sunset2,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,4405,5041,0.6783,,0.20
sunset1,daytime,e2vid,mixvpr,1,timebin,adaptive,,,25,frame,modified,4993,5041,0.6165,,0.18
